time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.02775275544591988,0.030142802733784876,11.748661247367787,6.266190808222984,0.016538252439532997,0.0,-0.06989813579172494,0.014885451339843064,2.8230795361886494,-0.046081003656138195,0.054795731793426665,0.0,439.3094978799285,437.75872735103866,437.169945880678,437.84123029526637
1.2600000000000007,-0.03225995415801206,0.030716021218816277,11.918658625423898,6.263587034251639,0.019658672710234804,0.0,-0.08063065064293838,0.003981167959378274,2.8434391421831893,-0.03850633233564329,0.0457499060931513,0.0,418.8008618009526,418.0152395426966,418.96394500752353,419.6208230473958
1.3200000000000007,-0.037523960225640515,0.030532565344156236,12.092732505039976,6.261954085287549,0.02235873592934645,0.0,-0.09511425137769965,-0.010289191986461254,2.9587213480524803,-0.010960824672547954,0.043460125816566574,0.0,449.8174958959337,449.6331698180967,448.1054975605561,450.33881252806975
1.3800000000000008,-0.043726062884669244,0.029453244086158268,12.274273575358881,6.262026009227242,0.02480840327348055,0.0,-0.11188561074838084,-0.025703960481568734,3.092287550604488,0.018356351520071187,0.03496294594271533,0.0,457.6765858539919,457.00060177448415,452.9655173731561,455.3170762804969
1.4400000000000008,-0.05098014324744458,0.027461082466632515,12.463613625269453,6.262991099374489,0.026766285004814705,0.0,-0.13012362584172668,-0.040583912035915375,3.218694857771582,0.011103693172772107,0.02750574934568254,0.0,455.1363787413634,454.5395185268476,454.0498590257207,453.4675276358067
1.5000000000000009,-0.059313853369131475,0.024636906145322303,12.658460555064012,6.2636108186743655,0.02932056386134807,0.0,-0.14787332853768406,-0.05349020206936752,3.2760332396520915,0.00873169266989642,0.062494596586205195,0.0,431.05013906200816,433.99787105905307,434.23208737721376,434.03293259386385
1.560000000000001,-0.0687682475304488,0.021050310177947878,12.856741505535702,6.263624397843534,0.033077427859798725,0.0,-0.16762723653941436,-0.06602297855831807,3.3331536661864085,-0.028074115109049527,0.06285282595845804,0.0,433.45034284132583,433.4833898794538,435.34651826967695,432.2558023966555
1.620000000000001,-0.07950843794968569,0.016687911811967788,13.059266848296874,6.262261713756182,0.036789695996098715,0.0,-0.19074377413144883,-0.07953515752349219,3.4174234106001826,-0.013707152032067044,0.05983266757055862,0.0,442.0512546062944,441.8050746647959,442.8365193935421,444.0167132434783
1.680000000000001,-0.09166107330661681,0.01151784449443973,13.265535412019018,6.261024648382289,0.040561650689705964,0.0,-0.21468329021047342,-0.09288797037026515,3.4580539395565504,-0.0403542180979236,0.06832828703464444,0.0,429.31505376362236,430.03831359135734,430.0013765856748,427.7378484620155
1.740000000000001,-0.10546974650486207,0.005437461554750613,13.477784736594815,6.258561194134005,0.04477914160917429,0.0,-0.24604599847510503,-0.11004993881065997,3.6164046278691155,-0.04250234384332585,0.0739523978888809,0.0,466.06757391749494,466.5104566646394,466.43175378430095,466.26315470374675
1.8000000000000012,-0.12122741076621962,-0.0017124871302398052,13.698900187875301,6.25600903233531,0.04923989317053756,0.0,-0.279667650291343,-0.12854407561661635,3.7536331670985525,-0.04260346857857249,0.07512096107635413,0.0,460.33243160778875,460.4290058114801,461.6653694203788,461.65647557311667
1.8600000000000012,-0.1390741089797521,-0.010012086310541828,13.927696774763485,6.253801565338378,0.05475973589138938,0.0,-0.31574056761125546,-0.14834477348486597,3.8724806752416447,-0.027157120798128917,0.11347438667606181,0.0,455.30292392563774,458.3675885035391,455.36442466602966,456.5978072199764
1.9200000000000013,-0.1590224247858307,-0.01944404031732541,14.160274446318075,6.25194223820818,0.06136152886281021,0.0,-0.3497948977737767,-0.1662045847703635,3.880033255451704,-0.04003179200043586,0.10206234277331755,0.0,421.8249355525779,420.8495778801296,423.00259912695947,421.8919341637833
1.9800000000000013,-0.18124000148393135,-0.030038055858396213,14.395055528459487,6.250184940028449,0.06735997907263869,0.0,-0.39136460885302665,-0.1871166086407463,3.945720761958501,-0.013618461102249922,0.09543537671705105,0.0,441.50887254123944,440.97041731300914,439.534637244484,441.7179900880845
2.0400000000000014,-0.20604409734164944,-0.041904231108018615,14.633407257193337,6.249133175008499,0.0735775827459566,0.0,-0.43599718889570915,-0.20850241954055984,3.9990927843136763,-0.02679829754743381,0.11635207656025363,0.0,436.49992947628607,438.2514318561315,438.38971789833965,437.29316607912517
2.1000000000000014,-0.23367958026211927,-0.05508978268273189,14.875342433400608,6.24748736779074,0.0807565977998923,0.0,-0.48585493964041254,-0.23116356930323223,4.065102581423654,-0.028724489719956562,0.12553754037851975,0.0,441.7409439975225,442.51072129768636,442.31137527825484,442.1525140302278
2.1600000000000015,-0.26435844954943427,-0.0696275107285112,15.12011959601167,6.245831118336458,0.0881910626951985,0.0,-0.5374498096618996,-0.2535757280785413,4.093947206081849,-0.025453018861324495,0.12043461160952512,0.0,431.1208565350886,430.7038893259504,430.7792831444488,431.0556378853814
2.2200000000000015,-0.29822942207238473,-0.08552265108167059,15.366159525754396,6.244122402499643,0.09565527308063082,0.0,-0.5922337882517684,-0.27640140771868515,4.107244366735251,-0.03534391078189171,0.131342407263611,0.0,425.52928978378185,426.47679730859744,426.9008263763893,426.0556561195368
2.2800000000000016,-0.3353777912167916,-0.10276021730717945,15.61147770027467,6.242117371781344,0.10340140511303453,0.0,-0.6466966157429319,-0.2983547870864253,4.070062451176835,-0.029818872914848624,0.12420195818710766,0.0,410.22170420819907,409.60385598101465,409.02997426679326,409.5212174494981
2.3400000000000016,-0.37618288382988757,-0.12144970051236652,15.8570322077831,6.24004303089229,0.11031766545895572,0.0,-0.7141424856648774,-0.32479672706728874,4.114810016952564,-0.046355745341241025,0.08389319075124178,0.0,438.0522077846323,434.69834195538715,437.83183199775783,436.45311761224406
2.4000000000000017,-0.4212795055351076,-0.1418151515842349,16.10633957483099,6.2375559008053685,0.11564670198580362,0.0,-0.7895606724740007,-0.3542948297766168,4.19503192645772,-0.033109644830753904,0.09718666039146713,0.0,447.8060855956597,448.8926495840875,448.3574484356866,449.4314895455487
2.4600000000000017,-0.47127778155890515,-0.16410170847139668,16.362710871530847,6.2352190123972875,0.12141181958409764,0.0,-0.8776188041101505,-0.38879278893483116,4.349960120883148,-0.05439807200722224,0.09378802321255235,0.0,472.4118494134375,472.1569665347149,473.20307888488173,471.56057410607946
2.520000000000002,-0.526658982559908,-0.1885027227379363,16.62811864512372,6.232416615291671,0.12694275810272249,0.0,-0.9689585726163402,-0.42486772657615224,4.4962472644627205,-0.03459580049586708,0.08876287028705102,0.0,471.66363765446914,471.28196529479766,470.1928683458671,471.7233597978813
2.580000000000002,-0.5879434485551189,-0.21524486046703098,16.904618932578455,6.23019087744569,0.13206234241809423,0.0,-1.0743694522868865,-0.4667421907995235,4.71936182154364,-0.0426322597237293,0.07737840878387603,0.0,495.1757052431977,494.34257800683343,495.7350082809038,495.1435838734138
2.640000000000002,-0.6552534561478764,-0.2443859661587777,17.191328461691256,6.227899243608434,0.13672795431486584,0.0,-1.1697189582496446,-0.5048480801865621,4.836975414929813,-0.030538075658340928,0.07851260655720006,0.0,465.94148718335805,466.03466046372284,465.91580433015486,466.8598553602921
